Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
56,-8.3998785,120.0,-22.22311,prod1,-13.82,9.61,3.72,-0.98,0.16,-0.28,0.65,0.26,0.27,-0.49,-0.19,-0.66,-1.0,-0.07,-0.55,0.41,0.81,-0.24,-0.91,-0.19,-0.45,-0.36,0.31,0.07,0.76,-0.43,-0.64,0.33,-0.16,0.24,-0.71,-0.54,0.12,0.56,0.07,-0.17,0.14,-0.06,-0.09,-0.03,-0.08,-0.2,-0.12,-0.01,0.05,0.07
57,-9.232989,120.0,-15.072601,prod1,-5.84,9.1,3.58,-0.82,0.14,-0.34,0.68,-0.69,0.25,-0.15,0.28,-1.65,-1.35,0.11,-0.28,-0.03,0.87,-0.35,-0.57,0.48,-0.74,-0.2,0.11,-0.3,-0.18,0.83,-0.41,0.05,0.0,0.3,-0.09,0.04,-0.05,-0.07,0.25,-0.07,-0.15,-0.04,-0.01,-0.02,-0.17,-0.11,0.09,0.06,-0.01,-0.02
58,-9.603108,120.0,-15.796604,prod1,-6.19,9.82,3.68,-0.84,0.57,-0.55,0.96,-0.05,0.26,0.18,0.02,-1.05,-1.07,-0.63,-0.12,-0.25,0.44,-0.1,-0.54,-0.18,-0.87,0.31,-0.34,-0.22,0.04,0.95,-0.54,0.04,0.51,-0.14,0.01,-0.07,0.08,0.4,-0.0,0.17,-0.14,-0.01,0.0,-0.26,0.12,-0.01,0.05,0.16,-0.0,-0.07
59,-8.685039,120.0,-23.360445,prod1,-14.68,10.06,3.8,-0.85,0.26,-0.81,0.5,-0.3,0.48,0.31,0.15,-1.33,-1.11,-0.22,-0.46,0.2,0.88,-0.3,-1.28,0.04,-0.88,0.19,-0.25,-0.05,0.01,0.51,-0.62,0.04,0.23,0.57,-0.32,-0.44,-0.07,-0.05,0.05,-0.29,0.29,0.08,-0.12,-0.2,-0.01,-0.07,-0.12,-0.06,-0.06,0.02
60,-8.712934,120.0,-21.042957,prod1,-12.33,10.17,3.58,-0.9,0.22,-0.76,0.48,-0.85,0.06,0.68,-0.17,-1.44,-0.67,0.51,-0.7,-0.4,0.72,0.24,0.03,-0.67,0.36,-0.74,0.65,0.65,0.74,0.0,-0.36,0.65,0.12,-0.72,-0.17,-0.33,0.15,0.41,-0.01,-0.03,0.18,-0.17,-0.1,-0.15,-0.14,-0.33,0.01,-0.01,0.0,0.03
61,-8.956892,174.0,-9.0101795,prod1,-0.05,9.42,3.86,-0.9,0.13,-0.63,0.24,-0.07,0.03,-0.03,-0.1,-1.96,-0.78,0.18,-1.32,-0.05,0.23,-0.84,-0.77,-0.12,-0.13,-0.29,0.05,0.75,0.71,0.31,-0.16,0.08,-0.46,0.13,0.01,-0.19,0.06,0.24,0.06,0.15,0.06,-0.1,-0.28,-0.36,-0.02,-0.49,-0.12,0.03,-0.09,0.04
62,-8.308267,120.0,-23.682913,prod1,-15.37,10.3,3.69,-0.84,0.66,-0.94,0.56,-0.85,0.41,0.88,0.54,-1.29,-0.99,0.82,-1.12,-0.49,1.14,-0.31,-1.03,-0.43,-0.61,-0.53,0.32,0.22,0.33,-0.14,-0.68,-0.11,-0.16,0.32,-0.29,-0.52,0.18,0.15,-0.08,-0.1,0.4,0.03,-0.07,-0.16,0.04,-0.27,-0.08,0.06,-0.06,0.04
63,-8.197981,120.0,-25.994331,prod1,-17.8,10.32,3.84,-0.77,0.34,-1.16,0.86,-0.83,0.42,0.35,0.16,-1.83,-1.15,0.12,0.1,0.02,0.85,-0.33,-0.45,0.12,-0.72,0.43,-0.4,-0.16,-0.24,0.44,-0.7,0.13,0.31,-0.19,-0.18,-0.23,-0.31,-0.03,-0.19,-0.0,0.13,0.04,0.02,0.05,-0.09,0.02,-0.1,0.05,0.03,-0.17
64,-8.884264,120.0,-21.925034,prod1,-13.04,9.97,3.52,-1.04,0.57,-1.16,0.09,-0.69,-0.17,0.8,-0.24,-1.43,-0.57,0.93,-0.62,-0.5,0.5,0.06,-0.1,-0.28,0.13,-0.09,0.28,0.29,0.53,-0.31,-0.21,0.27,-0.0,0.35,-0.32,-0.09,-0.08,-0.05,0.45,0.18,0.19,-0.06,-0.06,-0.09,0.07,-0.08,-0.12,-0.0,0.05,-0.06
65,-8.940341,174.0,-9.055547,prod1,-0.12,10.13,3.75,-0.94,0.3,-1.05,0.44,-0.43,0.08,0.59,-0.07,-2.09,-0.44,0.26,-1.25,-0.21,0.73,0.24,-0.49,-0.36,0.09,-0.32,-0.11,0.29,0.28,-0.2,-0.63,0.14,0.46,-0.46,0.06,-0.38,0.12,-0.14,0.07,0.1,-0.21,-0.13,-0.07,-0.13,-0.07,-0.08,-0.14,-0.01,-0.01,0.04
66,-9.357442,120.0,-25.279655,prod1,-15.92,10.3,3.54,-0.91,0.18,-0.8,0.35,-0.25,-0.28,0.81,0.31,-1.08,-1.04,1.06,-1.29,-0.68,0.64,-0.54,-0.98,0.07,-0.24,-0.35,-0.14,-0.22,0.4,-0.14,-0.4,0.35,0.1,-0.21,-0.82,-0.32,0.11,-0.07,-0.15,0.02,0.21,-0.21,-0.12,-0.12,0.01,0.05,-0.04,0.01,-0.01,-0.08
67,-9.678252,120.0,-25.684786,prod1,-16.01,9.65,3.6,-0.84,0.28,-0.63,0.67,-0.37,0.3,0.41,0.16,-1.72,-0.86,0.25,-1.01,0.14,0.91,-0.46,-0.14,-0.31,-0.51,0.13,-0.32,-0.02,-0.14,0.47,-0.34,-0.53,-0.08,0.21,-0.04,-0.08,-0.07,-0.18,0.22,0.21,0.03,-0.16,-0.19,-0.04,-0.09,0.01,-0.02,-0.05,-0.09,-0.01
68,-9.269605,120.0,-20.946115,prod1,-11.68,9.84,3.59,-0.86,0.16,-1.01,0.49,-0.02,0.26,0.44,0.05,-1.07,-0.41,-0.13,-0.95,0.0,0.34,-0.68,-0.67,0.26,-0.75,-0.57,0.1,-0.2,0.38,0.05,-0.36,0.29,0.22,-0.21,-0.48,-0.24,-0.33,0.55,0.05,-0.02,0.09,-0.01,-0.16,-0.12,-0.05,-0.11,0.02,0.04,0.15,-0.05
69,-9.607214,174.0,-11.056257,prod1,-1.45,10.39,4.61,-0.79,0.47,-0.84,0.38,-0.1,-0.08,0.95,-0.31,-1.53,-0.75,0.26,-1.18,-0.15,0.41,-0.25,-0.77,0.42,0.05,-0.66,-0.66,0.11,0.62,-0.29,-0.04,-0.07,-0.01,-0.56,-0.0,-0.06,0.07,0.04,0.02,-0.11,0.27,-0.12,-0.18,0.02,-0.09,-0.08,-0.24,-0.0,0.06,-0.01
70,-9.7233715,120.0,-23.708296,prod1,-13.98,10.84,3.8,-0.94,0.55,-0.7,0.25,0.06,-0.35,0.31,-0.4,-1.12,-0.85,0.54,-0.87,0.03,0.62,-1.02,-0.84,-0.22,-0.55,1.09,-0.22,-0.02,0.04,-0.11,-0.54,0.09,0.18,-0.13,-0.6,-0.11,0.01,-0.24,0.01,-0.17,0.37,0.13,-0.26,0.01,0.14,-0.12,0.16,-0.0,0.06,0.02
71,-8.843903,174.0,-9.6295185,prod1,-0.79,9.43,4.25,-0.79,0.21,-0.89,0.62,-0.39,0.03,0.66,-0.32,-1.13,-0.52,-0.12,-1.26,0.18,0.13,-0.55,-0.29,0.16,-0.04,-0.13,0.25,0.23,0.32,-0.21,-0.46,-0.08,-0.1,-0.28,-0.37,-0.36,-0.18,-0.04,0.0,0.1,-0.03,-0.24,-0.26,0.04,-0.0,-0.18,-0.13,-0.03,0.07,-0.01
72,-8.910364,120.0,-23.629894,prod1,-14.72,10.59,3.49,-0.92,0.36,-0.89,0.52,0.04,-0.07,0.21,0.1,-1.23,-0.74,-0.05,-0.71,0.47,0.21,-0.58,-0.63,-0.26,0.54,-0.1,0.25,-0.17,0.29,-0.6,-0.24,-0.18,-0.2,0.01,-0.39,-0.09,-0.17,-0.14,-0.1,0.08,0.14,-0.34,-0.09,0.05,-0.2,0.04,-0.15,-0.04,0.03,-0.04
73,-8.604344,120.0,-26.32707,prod1,-17.72,9.99,3.6,-0.76,0.27,-1.09,0.77,-0.3,0.01,1.15,0.64,-0.64,-0.35,-0.31,-1.1,-0.17,0.22,-0.43,-0.87,0.07,-0.44,-0.49,-0.65,0.12,0.32,0.11,-0.18,0.13,0.03,-0.29,-0.34,-0.08,0.04,-0.09,-0.3,-0.08,0.19,-0.23,-0.1,-0.11,-0.03,-0.1,-0.05,0.11,-0.08,-0.1
74,-9.535245,120.0,-22.923912,prod1,-13.39,9.71,3.86,-0.91,0.13,-1.29,0.55,-0.09,-0.37,0.58,0.53,-0.66,-0.32,1.09,-0.68,-0.11,0.43,0.2,-0.26,-0.0,-0.02,-0.41,-0.04,-0.03,-0.03,0.02,-0.1,-0.21,0.18,0.29,0.0,-0.24,0.21,-0.26,0.22,0.4,-0.05,-0.41,-0.14,-0.23,0.04,-0.13,-0.17,0.01,0.05,0.04
75,-9.224386,174.0,-9.431473,prod1,-0.21,10.27,3.69,-0.94,0.48,-0.7,0.24,-0.18,-0.07,0.67,-0.09,-1.65,-0.51,0.75,-1.51,0.4,0.79,-0.19,-0.24,-0.09,0.05,-0.07,0.06,-0.19,0.33,-0.07,-0.41,0.08,-0.08,-0.14,-0.09,0.0,-0.01,0.05,-0.13,0.05,-0.2,-0.3,-0.19,-0.14,0.06,-0.31,-0.03,-0.02,-0.11,0.05
76,-9.075964,174.0,-9.625738,prod1,-0.55,10.17,3.7,-0.92,0.46,-0.8,0.48,-0.1,-0.02,0.64,0.11,-1.18,-0.81,0.16,-1.66,-0.21,0.96,-0.36,-0.21,-0.03,-0.5,-0.41,0.11,0.02,0.63,-0.15,-0.19,0.16,-0.25,-0.24,0.0,0.02,0.04,-0.06,0.09,0.18,0.09,-0.25,-0.1,-0.2,0.04,-0.17,-0.05,-0.09,-0.07,-0.02
77,-8.974942,120.0,-26.699099,prod1,-17.72,9.49,3.64,-0.78,0.17,-0.45,0.42,-0.19,0.09,0.78,0.08,-1.29,-0.65,-0.08,-1.42,0.33,0.64,-0.69,-0.66,-0.01,0.22,0.13,-0.05,-0.19,0.48,0.32,-0.11,0.26,0.05,0.05,-0.67,-0.31,-0.32,-0.08,-0.1,-0.02,0.01,-0.16,-0.13,-0.06,-0.02,0.0,0.03,-0.03,-0.13,-0.01
78,-9.116216,120.0,-25.600357,prod1,-16.48,10.46,3.77,-0.76,0.14,-0.68,0.81,0.15,0.26,0.61,-0.09,-0.96,-1.02,0.41,-1.39,0.02,0.7,-0.42,-0.51,-0.28,0.24,0.32,-0.13,-0.39,0.37,-0.06,0.04,-0.01,-0.06,-0.12,-0.69,-0.18,-0.28,-0.32,-0.02,-0.11,0.23,-0.52,-0.24,-0.03,-0.09,0.13,0.11,-0.01,-0.01,-0.09
79,-8.542822,67.0,9.727182,prod1,18.27,8.81,3.68,-0.75,0.03,-0.76,0.67,-0.15,0.28,0.52,0.31,-0.9,-0.92,-0.21,-1.03,0.38,0.83,-0.37,-0.75,0.21,-0.62,-0.39,-0.3,0.02,0.74,0.13,-0.41,-0.07,-0.16,0.29,-0.76,0.05,-0.1,-0.15,-0.1,-0.03,-0.14,-0.31,-0.02,-0.3,0.04,-0.06,-0.15,-0.06,0.1,-0.03
80,-9.07795,120.0,-26.919134,prod1,-17.84,10.17,3.9,-0.82,0.52,-0.94,0.86,0.28,0.45,0.46,-0.53,-1.14,-0.49,-0.14,-1.23,0.28,0.59,-0.82,-0.38,-0.44,0.69,-0.45,-0.35,0.02,0.09,-0.15,-0.59,-0.45,-0.4,-0.07,-0.34,0.25,0.19,0.41,0.17,-0.18,0.41,-0.12,0.09,-0.13,-0.05,-0.29,-0.14,0.04,0.06,-0.0
81,-9.1097,67.0,10.720843,prod1,19.83,9.89,4.05,-0.82,0.05,-0.57,0.08,-0.04,-0.46,1.07,0.06,-2.09,-0.5,0.26,-1.46,0.36,-0.64,-0.15,0.32,-0.05,1.24,-0.39,0.05,0.58,-0.2,-0.25,-0.22,-0.59,-0.2,-0.14,-0.01,0.11,-0.15,-0.1,0.15,-0.18,-0.09,-0.27,-0.19,-0.27,-0.15,-0.31,-0.14,-0.15,-0.14,0.04
82,-9.780481,67.0,5.7186837,prod1,15.5,10.01,3.76,-0.81,-0.15,-0.97,0.5,0.25,-0.52,0.73,0.25,-1.78,-0.98,0.58,-0.79,-0.15,-0.09,-0.11,-0.32,-0.11,-0.58,-0.07,-0.57,0.04,-0.5,0.23,-0.33,-0.28,0.02,0.28,-0.03,0.05,0.22,-0.48,-0.09,0.06,0.06,-0.24,-0.12,0.01,0.12,-0.24,-0.13,-0.04,0.07,-0.06
83,-9.355601,67.0,10.288053,prod1,19.64,10.36,4.31,-0.86,-0.09,-1.12,0.55,0.18,0.09,0.7,0.18,-1.04,-0.91,-0.28,-1.04,0.16,-0.33,0.05,-0.04,-0.2,-0.32,-0.52,0.13,0.43,0.91,-0.02,-0.65,-0.47,0.26,-0.25,-0.18,0.04,0.11,0.04,-0.12,-0.16,0.03,-0.22,-0.02,-0.04,0.08,-0.16,-0.19,0.01,0.0,-0.12
84,-10.48167,67.0,7.519257,prod1,18.0,9.83,3.5,-0.73,-0.11,-0.57,0.92,0.02,-0.05,0.48,0.02,-1.23,-0.56,-0.01,-1.09,-0.0,-0.11,-0.29,0.08,-0.85,-0.21,-0.16,-0.24,0.3,0.72,-0.23,-0.02,-0.2,0.04,0.02,-0.18,0.11,0.31,-0.05,-0.25,-0.19,-0.12,-0.18,-0.12,0.27,-0.06,-0.22,-0.12,-0.06,0.12,-0.14
85,-10.060148,67.0,8.26602,prod1,18.33,10.14,3.52,-0.77,0.02,-0.69,0.33,-0.2,0.05,0.97,0.04,-2.15,-0.41,0.48,-1.6,-0.12,-0.11,-0.21,-0.54,-0.18,0.74,-0.63,-0.95,0.52,0.09,-0.27,-0.51,0.01,-0.28,0.11,0.25,0.19,-0.2,0.05,-0.12,-0.35,0.26,-0.08,-0.25,-0.21,-0.2,-0.3,-0.14,0.03,-0.18,-0.02
86,-9.551007,174.0,-9.88559,prod1,-0.33,10.02,3.52,-0.72,0.64,-0.89,0.89,-0.15,0.38,0.98,0.43,-1.11,-0.32,0.14,-1.66,0.28,-0.1,-0.94,-0.28,-0.71,0.47,0.39,0.36,0.01,-0.04,-0.14,-0.32,-0.5,-0.12,-0.43,-0.44,0.27,-0.05,-0.07,-0.01,0.17,0.05,-0.3,-0.16,-0.11,-0.02,-0.02,-0.02,0.14,0.05,-0.04
87,-9.504095,174.0,-10.666168,prod1,-1.16,10.74,3.77,-0.88,0.26,-0.95,0.81,0.55,-0.91,1.41,-0.49,-2.02,-0.62,0.31,-1.76,-0.79,-0.21,0.22,-0.22,-0.34,0.18,-0.4,-0.14,0.14,-0.05,-0.36,-0.48,-0.15,0.28,-0.3,-0.15,-0.02,0.07,-0.18,0.11,-0.44,-0.01,-0.09,-0.17,0.02,0.07,0.05,-0.25,-0.01,-0.02,-0.04
88,-9.074211,67.0,8.378536,prod1,17.45,10.06,3.65,-0.8,0.31,-0.79,0.96,-0.16,0.23,0.63,-0.82,-1.32,-0.65,-0.32,-1.18,0.5,0.26,-0.66,-0.08,-0.21,-0.09,0.08,0.23,-0.1,-0.28,-0.45,-0.53,-0.34,-0.06,0.07,-0.27,-0.13,-0.31,-0.12,-0.24,0.22,0.15,-0.28,-0.23,-0.15,-0.02,0.21,-0.05,0.1,0.07,0.04
89,-8.793846,67.0,6.8368216,prod1,15.63,10.38,4.32,-0.8,0.4,-0.77,0.9,0.44,0.16,1.02,-0.46,-1.09,-0.44,-0.62,-1.84,0.24,0.22,-0.16,-0.29,-0.22,0.32,0.04,0.44,0.5,-0.2,0.08,-0.52,-0.99,-0.24,-0.04,0.08,0.23,-0.13,0.12,-0.23,-0.17,0.06,-0.24,-0.1,-0.23,0.11,-0.1,-0.01,0.09,0.04,0.07
90,-8.668094,174.0,-10.103778,prod1,-1.44,9.53,3.78,-0.65,-0.04,-1.08,0.73,-0.03,0.02,1.13,-0.14,-1.84,-0.38,-0.29,-1.31,-0.15,-0.38,0.02,0.26,-0.27,0.57,-0.41,0.39,0.27,-0.05,0.22,-0.4,-0.1,0.39,-0.06,-0.2,0.16,-0.13,-0.2,0.16,-0.1,-0.0,-0.32,-0.23,-0.11,-0.03,-0.11,-0.08,0.02,-0.11,-0.11
91,-8.345475,67.0,8.72241,prod1,17.07,10.15,4.06,-0.74,0.04,-0.81,0.76,-0.08,-0.39,0.78,0.14,-1.62,-1.04,0.1,-1.52,-0.45,-0.67,-0.38,-0.18,-0.31,-0.13,-0.11,0.19,-0.07,-0.15,0.21,-0.35,-0.22,0.39,0.24,0.52,0.06,0.06,-0.53,-0.02,0.04,0.05,0.02,-0.27,0.2,0.14,-0.22,-0.22,0.02,0.25,0.05
92,-8.23958,174.0,-9.467817,prod1,-1.23,9.48,3.95,-0.73,0.33,-0.84,0.72,0.12,-0.24,1.05,-0.21,-1.25,-0.53,0.31,-2.41,-0.25,-0.24,-0.25,-0.33,-0.83,0.77,-0.09,0.11,0.65,-0.1,-0.12,-0.79,-0.36,0.27,-0.18,0.1,-0.02,-0.1,-0.42,-0.21,-0.0,-0.5,-0.14,-0.15,-0.12,0.16,0.04,-0.29,-0.05,0.02,0.01
93,-8.490257,174.0,-10.576348,prod1,-2.09,10.87,3.95,-0.84,0.13,-1.21,0.75,0.71,-0.43,0.83,-0.27,-0.87,-0.48,-0.29,-0.68,0.09,-0.33,-0.57,0.31,-0.26,0.64,-0.25,0.23,0.02,0.2,-0.16,-0.29,-0.52,0.42,-0.15,0.51,0.21,-0.1,-0.07,0.33,-0.3,-0.27,-0.03,-0.13,-0.0,-0.03,-0.07,-0.14,-0.15,-0.04,0.06
94,-7.9172606,174.0,-9.214609,prod1,-1.3,9.75,3.63,-0.7,0.14,-0.89,0.84,-0.08,0.33,0.51,0.05,-0.51,-0.82,-0.84,-1.05,0.03,0.12,0.08,-0.22,-0.63,0.31,0.1,0.09,-0.0,-0.21,-0.06,0.0,-0.2,-0.04,-0.1,-0.03,0.33,-0.03,-0.22,-0.1,0.24,0.38,-0.01,-0.06,-0.32,-0.11,-0.02,-0.08,0.05,0.0,0.04
95,-8.079214,174.0,-8.3961,prod1,-0.32,9.81,3.81,-0.74,0.22,-0.65,0.83,0.26,0.13,0.57,-0.13,-0.98,-0.76,-0.33,-1.27,-0.11,0.23,-0.55,-0.65,-0.25,-0.13,-0.12,0.24,0.17,-0.15,-0.03,-0.14,-0.44,0.02,0.04,-0.24,0.08,-0.35,-0.45,0.12,-0.17,-0.0,0.01,-0.29,0.03,0.07,0.32,-0.24,-0.12,0.02,-0.13
96,-8.224959,174.0,-9.797777,prod1,-1.57,9.74,3.59,-0.8,0.12,-0.68,1.01,-0.11,0.16,0.05,-0.53,-0.98,-1.18,-0.96,0.15,0.2,0.32,-0.21,0.22,-0.37,0.08,0.32,-0.12,0.26,-0.6,0.04,-0.44,-0.34,-0.14,-0.19,-0.01,0.17,-0.17,0.21,-0.06,-0.06,-0.27,-0.1,0.04,-0.03,-0.13,-0.01,-0.09,0.01,0.01,-0.05
97,-7.927512,174.0,-8.39991,prod1,-0.47,10.34,4.19,-0.82,0.12,-0.81,0.66,-0.1,0.3,0.42,0.39,-0.5,-1.14,-0.25,-0.96,0.41,0.65,-0.14,-0.57,0.06,-0.41,-0.14,-0.1,-0.05,0.16,-0.26,-0.11,0.04,0.06,-0.11,-0.15,-0.17,0.11,-0.29,-0.32,-0.12,0.01,-0.18,-0.11,-0.01,0.12,-0.02,-0.19,0.03,0.0,0.01
98,-8.280387,174.0,-9.598668,prod1,-1.32,9.3,3.4,-0.79,0.21,-0.69,0.64,0.17,-0.0,0.65,-0.32,-0.74,-0.56,-0.23,-0.81,0.12,-0.07,-0.06,-0.36,-1.0,0.12,0.03,0.31,0.28,-0.28,0.33,-0.77,-0.36,0.12,0.37,0.19,0.09,-0.39,-0.29,0.44,-0.18,-0.05,0.02,-0.14,-0.02,0.06,-0.06,-0.24,-0.03,0.11,-0.07
99,-8.366199,174.0,-8.943614,prod1,-0.58,10.92,3.56,-0.79,0.37,-0.88,0.65,0.02,-0.19,0.85,-0.08,-1.38,-0.79,-0.5,-0.92,-0.03,0.37,-0.58,-0.5,-0.11,0.26,-0.24,0.47,-0.54,0.23,0.05,-0.43,-0.03,0.11,-0.01,0.18,0.02,-0.31,-0.15,-0.1,-0.11,0.14,-0.12,-0.17,0.04,0.13,-0.11,-0.05,0.04,-0.09,-0.0
100,-8.192816,174.0,-8.688833,prod1,-0.5,9.08,3.93,-0.67,0.24,-0.57,0.62,0.05,0.09,0.92,-0.15,-1.27,-0.7,-0.27,-0.92,0.07,0.7,-0.32,-0.44,-0.48,0.06,0.27,0.33,0.46,0.1,-0.04,-0.22,-0.22,0.37,0.32,-0.3,-0.17,-0.02,-0.23,0.02,-0.0,0.01,0.24,-0.1,-0.15,-0.09,-0.04,-0.28,-0.07,-0.04,-0.06
101,-8.864738,106.0,-27.049109,prod1,-18.18,11.01,3.59,-0.84,0.28,-0.34,0.81,0.17,-0.18,0.88,0.31,-1.38,-1.14,0.2,-1.04,-0.1,0.89,-0.8,-0.59,0.01,-0.31,-0.07,0.34,-0.36,-0.01,0.08,-0.06,-0.16,0.3,-0.52,0.02,-0.11,-0.04,-0.12,-0.11,-0.06,-0.05,-0.21,-0.05,-0.3,-0.08,-0.11,-0.05,-0.1,-0.09,0.05
102,-8.134827,174.0,-9.240211,prod1,-1.11,9.57,4.34,-0.89,0.11,-0.92,0.85,-0.02,0.12,0.21,0.08,-0.97,-1.17,-0.02,-0.5,0.27,1.2,0.18,-0.45,0.07,-0.21,0.09,-0.08,0.16,0.16,0.46,-0.33,-0.05,0.14,-0.17,0.2,0.01,0.13,-0.53,-0.3,0.3,-0.24,-0.05,-0.07,-0.06,-0.06,-0.28,-0.2,0.12,-0.07,-0.04
103,-7.661668,174.0,-8.960966,prod1,-1.3,10.93,3.66,-0.9,0.18,-0.96,0.57,-0.3,0.08,0.8,-0.15,-1.15,-1.01,-0.47,-0.26,0.17,0.75,0.04,-0.13,-0.11,-0.05,-0.33,0.18,0.24,-0.21,0.26,-0.52,-0.47,0.01,0.31,0.46,0.24,-0.31,0.01,-0.2,-0.25,0.1,-0.09,0.04,-0.1,0.11,-0.15,0.13,0.12,0.04,0.02
104,-7.5376806,174.0,-10.132156,prod1,-2.59,10.6,3.68,-0.89,0.19,-1.2,0.73,0.08,-0.54,0.78,0.09,-0.82,-0.99,-0.12,-0.97,0.08,0.6,-0.87,-0.35,0.11,-0.49,0.02,-0.18,0.02,0.6,-0.36,-0.09,-0.13,0.22,0.34,-0.18,-0.3,0.12,-0.22,-0.09,0.02,-0.01,-0.35,-0.28,-0.11,-0.03,-0.0,-0.06,-0.12,-0.04,0.0
105,-7.780091,174.0,-10.657869,prod1,-2.88,11.18,4.19,-0.92,0.41,-1.11,0.34,0.26,0.04,0.28,-0.67,-0.98,-0.8,0.26,-0.96,-0.24,0.4,-0.75,-0.77,-0.58,0.21,-0.05,-0.27,0.36,0.19,-0.45,-0.52,-0.34,0.28,0.15,-0.18,-0.54,-0.06,-0.28,-0.18,0.01,0.38,0.07,-0.18,-0.22,0.21,0.16,0.0,-0.08,0.08,0.15
106,-7.46024,174.0,-10.555496,prod1,-3.1,10.64,4.15,-0.92,0.6,-0.78,0.49,0.67,-0.33,0.58,-0.29,-0.53,-0.85,-0.46,-0.28,0.2,0.58,-0.63,-0.2,-0.23,-0.12,-0.05,0.14,-0.16,0.89,-0.01,-0.13,-0.09,0.34,0.18,-0.24,-0.27,0.14,0.02,0.02,0.1,0.19,-0.28,-0.34,0.29,-0.02,0.04,-0.13,-0.01,0.13,-0.04
107,-7.510014,174.0,-11.885158,prod1,-4.38,11.37,3.78,-1.03,0.57,-0.85,0.69,0.13,-0.27,1.18,-0.23,-1.0,-0.93,-0.01,-0.42,-0.3,0.32,-0.15,-0.48,0.25,-0.11,-0.08,0.13,-0.2,0.99,-0.37,0.15,0.28,0.23,-0.17,-0.11,-0.05,-0.07,0.29,-0.02,0.0,0.19,-0.23,0.01,-0.09,-0.09,-0.16,-0.1,-0.09,-0.0,-0.07
108,-8.0693865,174.0,-10.134711,prod1,-2.07,10.54,3.9,-0.9,0.31,-0.77,0.77,0.08,-0.26,0.41,-0.48,-1.22,-1.42,-0.08,0.25,0.55,1.09,0.1,-0.1,-0.23,-0.66,0.16,-0.31,0.07,0.16,0.08,-0.37,-0.07,-0.19,-0.06,-0.23,-0.29,-0.34,0.24,-0.07,-0.18,0.27,-0.11,-0.13,-0.2,0.0,-0.14,-0.12,0.02,0.03,-0.0
109,-7.8284535,174.0,-9.2719,prod1,-1.44,10.59,3.98,-0.76,0.1,-0.77,1.15,0.08,0.32,0.24,0.15,-1.26,-1.9,-0.27,-0.01,0.03,1.21,-0.21,0.1,-0.25,-1.17,0.33,-0.5,0.35,-0.15,0.41,-0.23,-0.62,-0.08,-0.11,-0.02,0.27,-0.24,0.12,-0.31,-0.22,-0.11,-0.03,-0.17,-0.15,0.13,-0.15,-0.1,-0.1,0.02,-0.09
110,-7.554005,174.0,-8.838456,prod1,-1.28,10.01,3.77,-0.89,-0.14,-0.42,0.75,0.59,-0.09,-0.52,0.13,-0.95,-0.72,-0.41,-0.97,0.53,0.83,-0.38,-0.51,-0.24,-0.51,-0.21,-0.61,0.38,0.37,-0.01,0.18,0.32,0.03,0.12,-0.25,-0.29,0.0,-0.09,-0.03,-0.3,0.21,-0.2,-0.21,-0.08,-0.08,-0.11,-0.17,-0.0,-0.08,0.12
111,-7.2246456,174.0,-8.681353,prod1,-1.46,11.23,3.29,-0.93,0.16,-0.43,0.86,0.17,-0.2,0.15,-0.03,-1.23,-1.39,-0.01,-0.35,-0.48,0.57,-0.57,-0.61,-0.47,0.05,0.0,0.1,-0.2,0.35,-0.04,-0.35,-0.07,-0.1,0.3,0.4,0.05,-0.02,-0.03,-0.29,0.02,0.16,0.03,0.02,-0.14,0.17,-0.22,0.04,0.01,0.04,0.08
112,-8.090901,174.0,-9.139773,prod1,-1.05,10.6,3.32,-0.98,0.58,-0.97,0.87,0.21,-0.28,0.56,-0.53,-1.31,-0.79,-0.07,-0.46,-0.41,0.71,-0.69,-0.8,0.15,-0.13,-0.64,0.31,-0.34,0.15,-0.43,-0.11,0.0,-0.0,-0.02,0.22,0.28,-0.18,0.18,-0.07,0.2,-0.11,0.43,0.02,0.0,0.17,-0.04,-0.01,0.05,0.05,-0.07
113,-7.8553257,141.0,-23.626644,prod1,-15.77,10.47,3.85,-0.97,0.3,-1.1,0.37,-0.24,-0.08,0.35,-0.16,-1.13,-0.63,0.13,-1.26,-0.28,1.18,0.12,-0.83,0.15,0.14,-0.49,0.05,0.53,0.03,-0.15,-0.31,0.11,-0.24,0.11,0.04,0.13,-0.16,0.36,-0.14,-0.08,0.42,-0.06,0.12,-0.1,-0.11,-0.4,-0.06,0.03,-0.01,-0.02
