Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
624,-11.636211,231.0,-8.834579,prod2,2.8,7.12,4.32,0.09,-1.1,0.61,-0.88,-0.91,-0.35,0.57,0.76,-0.34,0.0,-0.21,-0.37,-0.59,-0.09,0.91,0.02,0.6,0.24,-0.09,-0.23,-0.43,0.06,-0.01,-0.65,-0.16,0.05,0.21,0.11,0.08,-0.29,0.23,-0.01,0.0,0.09,-0.29,0.14,0.38,0.15,-0.13,-0.04,-0.26,-0.01,-0.01
625,-11.734948,231.0,-8.625699,prod2,3.11,6.8,4.27,0.16,-0.88,0.53,-0.47,-1.07,0.2,0.59,0.5,-0.42,0.41,-0.06,0.05,-0.51,0.03,0.84,0.25,0.37,0.53,0.26,-0.15,-0.93,0.65,-0.26,-0.55,-0.0,0.17,0.22,-0.07,0.19,-0.39,-0.1,-0.07,0.21,0.07,-0.02,0.12,0.38,0.1,-0.26,-0.16,-0.06,-0.25,0.01
626,-11.673397,231.0,-8.582996,prod2,3.09,6.82,4.08,0.05,-0.66,0.71,-0.8,-0.93,0.17,1.29,0.7,-0.62,0.02,0.17,0.07,-0.51,0.46,0.55,0.28,0.53,0.35,-0.42,-0.2,-0.23,0.61,-0.23,-0.25,-0.03,-0.16,0.36,0.08,0.41,-0.27,-0.28,0.08,0.09,0.15,-0.09,0.12,0.05,-0.06,-0.1,-0.01,-0.1,0.03,-0.06
627,-11.74572,231.0,-8.535715,prod2,3.21,6.88,4.84,0.19,-0.64,0.64,-0.79,-0.9,-0.51,1.18,0.35,-0.67,0.18,0.4,-0.01,-0.14,-0.22,0.76,0.11,1.21,0.18,0.14,-0.47,-0.3,0.15,-0.5,-0.15,-0.06,-0.32,-0.26,-0.07,0.34,-0.2,0.13,-0.09,-0.23,0.02,-0.09,0.07,0.04,-0.02,-0.12,-0.22,-0.08,-0.15,0.02
628,-12.213805,231.0,-8.939231,prod2,3.27,7.31,4.18,0.15,-1.01,0.77,-0.87,-0.73,0.28,1.04,0.96,-0.71,-0.03,-0.09,0.04,-0.88,0.28,0.12,0.01,0.73,0.61,0.04,0.11,-0.44,0.26,-0.58,-0.06,-0.34,-0.46,0.13,0.23,0.34,-0.23,-0.12,-0.12,0.25,0.22,0.16,-0.03,0.07,-0.07,0.05,0.03,-0.19,-0.05,-0.02
629,-11.721511,231.0,-8.541593,prod2,3.18,7.82,4.21,0.27,-0.73,0.46,-0.46,-0.82,0.56,1.01,0.68,-0.44,0.22,0.1,-0.51,-0.73,-0.41,0.58,0.58,0.35,0.34,0.24,0.13,-1.0,-0.6,-0.9,-0.18,-0.13,-0.19,-0.1,0.08,0.55,-0.0,-0.16,-0.08,0.15,0.74,0.15,0.12,0.18,-0.1,0.2,0.16,-0.14,0.07,-0.02
630,-12.185351,231.0,-9.25366,prod2,2.93,6.75,3.92,0.33,-0.87,0.49,-0.86,-0.91,0.01,0.95,0.57,-0.23,0.18,-0.03,-0.22,-0.37,-0.98,0.09,0.05,0.07,-0.39,0.13,0.28,-0.89,0.66,-0.02,-0.83,-0.36,0.37,-0.16,0.08,0.47,-0.12,0.33,-0.1,0.45,0.34,0.33,0.64,0.11,-0.16,0.08,0.09,-0.2,-0.3,0.0
631,-11.6605,231.0,-8.497334,prod2,3.16,7.15,4.82,0.3,-0.68,0.39,-0.27,-1.4,0.4,1.17,0.81,-0.58,0.16,-0.19,-0.24,-0.63,0.02,0.64,0.47,0.89,0.19,0.6,0.23,-0.74,0.73,-0.5,-0.34,-0.19,0.44,-0.04,0.12,0.06,-0.4,-0.18,-0.04,0.3,0.35,0.2,0.29,0.17,-0.2,0.03,0.1,-0.13,-0.15,-0.09
632,-12.339191,231.0,-9.398577,prod2,2.94,6.84,5.45,0.23,-0.77,0.59,-0.72,-0.8,0.07,0.73,0.43,-0.34,0.61,-0.38,0.01,-0.12,0.11,0.9,0.41,1.3,0.14,0.15,0.05,-1.01,0.29,-0.13,-0.12,-0.85,-0.17,-0.03,0.28,-0.05,-0.09,0.16,-0.27,0.1,0.07,0.39,0.01,0.19,-0.09,0.01,-0.04,-0.03,-0.11,-0.1
633,-11.735046,231.0,-8.835898,prod2,2.9,7.66,4.49,0.18,-0.9,0.57,-0.87,-0.63,0.16,0.78,0.42,-0.47,0.62,0.23,-0.51,-0.5,-0.05,0.73,0.51,0.97,0.11,0.54,0.18,-1.1,-0.27,-0.65,-0.11,0.15,-0.0,0.21,0.15,0.38,0.04,-0.0,-0.42,0.21,0.5,0.08,0.09,0.1,-0.15,0.07,-0.05,-0.18,-0.07,-0.01
634,-12.001736,231.0,-8.836509,prod2,3.17,5.89,4.06,0.11,-1.0,0.85,-0.71,-0.27,0.54,0.19,0.28,-0.24,0.78,0.14,-0.95,-0.37,-1.05,0.22,0.08,0.38,-0.49,0.15,-0.1,-0.61,0.66,0.06,-0.06,-0.15,-0.1,0.67,0.11,0.38,-0.23,0.2,-0.24,0.26,-0.05,0.32,0.16,0.14,-0.37,0.01,0.18,0.21,-0.07,-0.12
635,-12.196574,66.0,-26.724688,prod2,-14.53,6.61,4.15,0.21,-0.91,0.46,-0.44,-0.73,0.23,0.79,0.82,-0.01,0.64,0.12,-0.25,-0.62,-0.33,0.58,0.65,0.69,-0.74,0.05,0.07,-0.73,-0.06,-0.59,-0.36,0.11,0.18,0.1,0.49,0.32,0.14,0.34,0.25,0.28,0.32,0.34,-0.06,0.05,-0.19,0.13,-0.08,-0.11,0.0,0.07
636,-12.027983,66.0,-23.627062,prod2,-11.6,6.7,4.27,0.22,-0.8,0.47,-0.79,-1.11,0.16,0.25,0.44,-0.43,0.35,-0.59,-0.57,-0.1,-0.17,0.28,0.04,0.72,-0.2,0.08,0.26,-0.59,0.46,-0.77,-0.33,-0.3,-0.32,-0.25,0.31,0.3,-0.23,0.32,-0.19,-0.11,0.01,0.54,0.25,0.05,-0.47,0.07,0.02,0.0,-0.23,-0.08
637,-11.017833,66.0,-23.725126,prod2,-12.71,7.14,4.7,0.27,-1.13,0.58,-0.55,-0.45,0.21,0.57,0.66,-0.41,0.32,0.68,-0.09,-0.73,0.02,0.69,-0.06,0.79,0.18,0.2,-0.31,-0.63,0.23,-0.52,-0.16,-0.09,-0.13,0.19,0.24,-0.0,0.07,0.04,-0.07,0.11,0.44,0.24,-0.36,-0.1,-0.09,0.32,-0.07,-0.14,-0.07,0.04
638,-11.502805,66.0,-23.338938,prod2,-11.84,6.28,3.93,0.08,-0.84,0.91,-0.91,-0.57,0.26,0.31,-0.0,-0.34,0.2,-0.3,-0.41,-0.27,0.04,0.78,0.03,0.58,-0.18,0.01,0.01,-0.08,-0.49,-0.76,-0.02,0.03,-0.23,0.45,0.11,0.4,-0.43,-0.03,0.12,-0.0,-0.03,0.11,-0.29,-0.24,-0.08,0.05,0.18,-0.19,0.25,0.01
639,-11.698115,66.0,-23.787237,prod2,-12.09,6.55,3.87,0.22,-0.9,0.79,-0.74,-0.79,0.19,0.28,0.07,-0.56,0.5,-0.09,-0.1,-0.27,-0.14,0.85,0.06,0.3,0.19,0.09,0.15,-0.49,-0.09,-0.41,-0.32,0.12,-0.39,0.29,0.63,0.17,-0.21,0.26,-0.2,-0.12,-0.12,0.11,-0.23,-0.46,-0.14,0.07,-0.11,0.01,0.01,0.01
640,-12.017426,66.0,-24.822594,prod2,-12.81,7.63,3.91,-0.02,-0.63,0.48,-0.76,-0.74,-0.29,0.42,0.14,-1.14,0.12,0.35,-0.11,-0.63,-0.54,0.69,0.52,0.33,0.35,-0.41,-0.04,-0.5,0.26,-0.22,0.04,-0.22,-0.01,0.24,0.05,0.66,-0.14,0.08,-0.23,-0.09,0.12,0.12,-0.13,-0.07,-0.17,-0.13,0.1,0.04,-0.08,-0.06
641,-12.080489,66.0,-23.743477,prod2,-11.66,6.38,5.11,0.17,-0.74,0.55,-0.87,-0.85,-0.68,0.34,0.35,-0.95,-0.01,0.26,-0.37,-0.27,-0.24,0.74,0.27,1.09,0.05,-0.06,-0.4,-0.17,0.05,-0.48,-0.13,-0.12,-0.02,-0.14,0.21,0.11,0.25,0.3,0.04,0.34,0.11,-0.01,0.16,0.12,-0.12,-0.03,-0.1,-0.09,0.14,0.16
642,-11.970254,66.0,-22.460285,prod2,-10.49,7.23,4.2,0.08,-1.24,0.73,-0.99,0.02,-0.14,0.6,0.96,-0.88,0.36,0.3,0.01,0.07,-0.11,0.32,0.44,0.97,-0.45,-0.01,-0.17,-0.69,0.05,-0.45,-0.25,-0.41,-0.47,0.14,0.13,0.13,-0.22,0.28,-0.06,0.01,0.27,-0.08,-0.03,-0.07,-0.36,0.08,0.0,0.04,-0.05,-0.07
643,-11.739376,66.0,-20.844883,prod2,-9.11,7.52,4.74,0.24,-0.86,0.51,-0.85,-0.69,0.08,1.05,-0.03,-0.62,-0.23,0.23,0.09,0.11,0.21,0.59,0.38,0.62,0.84,-0.16,-0.14,-0.68,-0.11,-0.39,0.11,-0.33,-0.33,0.39,0.39,0.35,-0.24,0.02,-0.12,-0.13,0.45,0.12,-0.09,-0.11,-0.06,-0.0,-0.19,-0.12,-0.15,0.1
644,-12.153846,66.0,-24.269821,prod2,-12.12,5.89,4.8,0.23,-0.93,0.89,-0.75,-0.82,-0.64,0.52,0.56,-0.27,-0.1,-0.4,0.08,-0.19,-0.53,1.06,0.36,1.15,0.4,-0.3,-0.03,-0.66,-0.22,-0.49,-0.26,-0.13,-0.32,0.21,0.07,0.06,0.1,0.18,0.31,0.08,0.37,0.16,-0.37,-0.11,-0.04,0.05,-0.26,0.01,-0.07,-0.01
645,-12.064561,66.0,-27.993153,prod2,-15.93,6.41,5.03,0.1,-1.19,0.98,-0.72,-0.7,0.01,0.23,0.71,-0.48,0.04,-0.19,-0.44,-0.12,0.27,0.49,0.51,1.22,-0.12,-0.19,-0.17,0.09,-0.13,-0.37,-0.11,-0.24,-0.12,-0.09,-0.1,0.12,-0.0,0.23,0.02,0.04,0.27,0.05,-0.32,-0.09,0.04,0.04,-0.09,0.04,0.13,0.07
646,-12.10404,66.0,-27.432314,prod2,-15.33,6.53,4.24,0.22,-1.1,0.75,-0.94,-0.5,-0.14,-0.07,0.34,-0.36,0.62,-0.3,0.43,-0.05,-0.28,0.74,0.16,0.74,-0.03,0.08,0.13,-0.91,0.62,-0.69,-0.31,-0.13,-0.47,0.35,0.03,0.35,0.14,0.37,-0.36,0.15,0.14,0.21,-0.03,0.27,-0.1,0.08,-0.03,0.02,-0.13,0.13
647,-12.19737,66.0,-23.436808,prod2,-11.24,6.35,4.1,0.21,-1.27,0.46,-0.6,-0.82,-0.1,0.85,0.87,-0.24,0.79,0.06,-0.37,-0.22,-0.33,0.68,0.29,0.52,0.7,-0.01,-0.04,-0.56,-0.22,-0.14,-0.57,-0.12,-0.24,0.19,0.53,0.19,0.04,0.32,-0.04,0.32,0.26,0.29,-0.17,0.02,-0.07,0.07,-0.06,-0.04,-0.09,0.02
648,-11.94969,66.0,-20.275293,prod2,-8.33,6.09,4.43,0.3,-1.24,0.75,-0.68,-0.39,-0.23,0.36,0.94,-0.83,0.58,0.06,-0.34,-0.54,0.02,0.64,0.03,1.04,-0.05,-0.24,0.21,-0.32,-0.03,-0.67,-0.42,-0.53,-0.31,-0.11,0.33,0.18,-0.23,0.24,0.12,0.32,0.11,-0.06,-0.15,-0.02,-0.24,0.07,-0.0,0.07,0.02,-0.06
649,-11.646698,66.0,-18.302164,prod2,-6.66,7.14,4.06,0.2,-0.99,0.48,-0.59,-0.5,-0.66,0.1,0.85,-0.94,0.05,0.24,-0.19,-0.64,-0.02,0.28,0.25,0.85,0.09,-0.31,0.11,-0.33,0.21,-0.54,0.32,-0.01,-0.18,0.24,0.37,0.41,-0.03,-0.05,0.27,0.03,0.23,-0.11,-0.12,-0.13,-0.03,0.1,0.05,-0.07,-0.08,-0.07
650,-11.731062,66.0,-23.125103,prod2,-11.39,6.39,5.01,0.25,-1.12,1.05,-0.65,-0.64,-0.14,0.81,0.28,-0.3,0.37,-0.17,-0.72,-0.2,-0.04,0.74,0.04,1.17,-0.11,0.09,-0.17,-0.48,0.3,-0.49,0.18,-0.37,-0.51,0.2,0.43,0.16,-0.01,0.34,-0.29,0.11,0.28,0.26,-0.07,0.15,-0.16,-0.02,-0.04,0.05,0.01,0.11
651,-11.162184,66.0,-21.602112,prod2,-10.44,7.39,5.13,0.28,-1.08,0.83,-0.8,-0.69,0.06,0.76,0.32,-0.33,0.4,-0.23,-0.37,-0.39,-0.26,0.23,-0.03,1.18,0.53,0.44,-0.14,-0.42,0.08,-0.49,0.11,-0.39,-0.37,-0.2,0.13,0.16,0.11,-0.17,-0.06,-0.2,0.3,-0.12,0.03,-0.03,0.21,0.16,-0.01,-0.07,-0.1,0.01
652,-11.13433,66.0,-17.265583,prod2,-6.13,7.19,4.51,0.18,-1.03,0.61,-0.73,-1.04,0.17,0.75,0.61,-0.23,0.2,-0.16,-0.21,-0.4,-0.23,0.46,0.27,0.91,-0.03,-0.01,0.4,-0.3,0.12,-0.53,0.04,-0.5,-0.56,0.23,0.53,0.32,-0.13,-0.11,-0.45,0.18,0.32,0.2,-0.1,0.0,-0.34,0.23,0.05,-0.11,-0.04,0.07
653,-10.937795,66.0,-16.312529,prod2,-5.37,6.72,4.21,0.12,-1.0,0.71,-0.57,-0.76,-0.17,0.37,0.76,-0.28,0.05,-0.14,0.09,-0.77,-0.34,0.29,0.46,0.65,-0.03,-0.01,-0.03,-0.13,-0.07,-0.59,0.17,-0.1,-0.24,-0.31,0.07,0.25,-0.51,0.03,-0.04,0.3,0.04,0.06,0.05,0.08,-0.23,0.1,-0.03,-0.12,0.18,0.09
654,-10.524369,66.0,-16.457312,prod2,-5.93,6.76,3.94,0.07,-0.93,0.49,-0.72,-0.76,-0.37,0.36,0.84,-0.32,0.49,-0.17,-0.38,-0.48,0.08,0.29,-0.0,0.63,-0.31,0.02,-0.15,-0.22,-0.14,-0.44,-0.03,-0.29,-0.69,0.35,0.12,-0.04,-0.58,0.01,-0.14,0.35,0.39,-0.03,0.07,-0.05,-0.19,0.01,-0.04,-0.12,-0.01,-0.01
655,-10.7304945,66.0,-19.02035,prod2,-8.29,6.51,5.12,0.28,-1.06,0.46,-0.75,-0.55,0.08,1.03,0.8,-0.31,0.99,0.23,-0.02,-0.15,-0.03,1.19,0.34,1.23,-0.13,0.02,0.63,-0.17,-0.57,-0.18,0.02,-0.45,-0.16,-0.05,0.2,0.1,0.09,0.12,-0.24,-0.17,0.0,0.16,-0.1,-0.24,-0.12,-0.2,0.03,-0.06,0.06,-0.06
656,-10.493096,66.0,-16.749533,prod2,-6.26,6.16,4.67,0.13,-0.66,0.54,-0.05,-0.29,0.54,0.65,0.15,-0.33,0.24,-1.01,-0.16,-1.05,-0.02,0.91,0.27,0.33,0.14,-0.31,-0.16,0.15,-0.1,0.06,0.03,-0.27,-0.17,-0.23,-0.02,0.18,-0.31,0.05,0.01,0.4,0.05,0.16,0.04,0.01,-0.22,0.07,-0.14,-0.23,-0.11,0.13
657,-11.311856,66.0,-21.136591,prod2,-9.82,6.33,4.72,0.22,-0.75,0.82,-0.78,-0.66,0.38,0.83,0.4,-0.37,0.42,-0.47,0.13,0.41,0.2,0.04,-0.24,0.68,0.39,0.22,0.23,0.26,0.48,0.26,0.11,-0.01,-1.03,0.17,0.59,0.18,-0.36,0.09,-0.19,0.43,0.48,0.08,0.24,-0.03,-0.08,-0.0,0.02,-0.13,0.06,0.02
658,-10.2797165,66.0,-25.125214,prod2,-14.85,6.09,4.8,0.23,-0.77,0.63,-0.7,-0.67,-0.12,0.67,0.28,-0.73,0.22,0.13,0.26,-0.53,-0.57,1.15,0.11,0.87,0.24,0.45,-0.18,-0.39,-0.01,-0.43,0.06,-0.08,-0.73,0.49,0.21,-0.22,-0.1,0.18,0.17,0.28,0.25,0.07,-0.12,-0.06,-0.25,0.13,-0.11,-0.15,-0.05,0.09
659,-9.865595,66.0,-22.297379,prod2,-12.43,6.64,4.83,0.27,-1.15,0.3,-1.0,-0.59,-0.15,0.85,0.71,-0.66,-0.31,-0.31,-0.11,-0.49,-0.61,0.74,0.08,0.9,0.4,-0.21,0.44,-0.31,0.05,-0.34,0.13,-0.37,-0.3,0.08,0.31,0.45,-0.05,0.22,0.15,0.11,0.3,0.12,0.09,-0.09,-0.1,-0.09,-0.2,0.03,0.01,-0.05
660,-10.179827,66.0,-24.764961,prod2,-14.59,7.32,4.78,0.16,-1.06,0.18,-0.65,-0.38,-0.39,1.06,0.89,-0.18,0.06,-0.51,0.04,-0.08,0.43,0.67,0.35,0.81,0.11,0.03,0.11,0.03,-0.4,-0.51,0.36,-0.12,-0.11,0.25,0.74,-0.22,-0.02,-0.02,0.11,-0.16,0.1,-0.11,0.29,0.11,-0.11,-0.0,-0.11,-0.03,0.06,-0.11
661,-9.555502,76.0,5.0385227,prod2,14.59,6.39,4.66,0.26,-1.27,0.54,-1.01,-0.46,-0.29,0.4,0.1,-0.62,0.47,-0.19,-0.21,-0.3,0.25,0.73,-0.06,1.09,-0.43,0.19,0.08,-0.37,-0.08,-0.57,-0.1,0.13,-0.3,-0.18,0.11,0.06,0.13,0.4,0.46,-0.2,0.21,0.14,0.23,0.07,0.14,-0.14,0.18,-0.11,0.08,-0.16
662,-9.6860895,76.0,6.0706534,prod2,15.76,6.69,4.02,0.23,-1.12,0.36,-0.73,-0.93,-0.04,0.7,0.78,-0.9,0.3,-0.33,-0.07,-0.27,-0.4,0.6,0.28,0.78,-0.22,-0.08,-0.06,-0.28,0.36,-0.68,-0.37,0.17,-0.17,0.33,0.05,0.29,-0.12,0.13,-0.18,-0.26,0.04,0.11,0.1,0.04,-0.13,0.08,0.06,-0.05,0.09,0.05
663,-9.831846,66.0,-25.681091,prod2,-15.85,6.1,5.28,0.1,-0.79,0.44,-0.54,-0.71,-0.38,0.65,0.85,-0.68,-0.4,0.3,0.17,0.32,-0.3,1.11,0.43,1.37,0.02,-0.26,0.31,-0.22,-0.18,-0.26,0.09,-0.28,-0.32,0.26,-0.08,-0.07,0.04,-0.05,0.08,0.09,-0.0,0.11,0.02,0.01,-0.22,0.29,-0.15,0.02,0.1,0.04
664,-8.416638,66.0,-24.495539,prod2,-16.08,6.3,5.5,0.22,-1.02,0.48,-0.74,-0.86,0.13,0.15,0.39,-0.22,0.07,-0.44,-0.31,0.06,-0.34,1.23,0.19,1.17,0.43,0.06,0.31,-0.37,-0.22,-0.38,0.27,-0.26,-0.32,0.01,0.13,-0.29,0.02,0.1,0.22,0.08,0.31,0.34,-0.19,0.16,-0.16,-0.06,0.23,-0.2,-0.09,-0.18
665,-9.416437,76.0,6.586354,prod2,16.0,6.65,4.75,0.19,-1.28,0.62,-0.53,-0.57,0.0,0.19,0.59,-0.02,0.41,0.15,-0.37,0.04,0.18,0.7,0.49,0.89,0.25,0.3,-0.07,-0.42,0.22,-0.44,0.5,0.17,0.04,0.17,0.11,0.07,0.07,0.31,0.06,-0.17,-0.08,0.23,0.07,0.08,0.13,0.05,0.09,-0.03,-0.08,0.01
666,-9.796996,76.0,6.615514,prod2,16.41,6.03,4.42,0.18,-1.12,0.86,-0.71,-0.8,-0.32,0.55,0.12,-0.46,0.77,-0.14,0.26,-0.27,-0.24,0.65,0.35,0.81,0.15,0.26,-0.07,-0.05,0.56,0.12,-0.46,0.32,-0.28,0.13,0.44,0.12,-0.01,0.21,0.01,-0.04,0.11,0.01,-0.09,-0.06,-0.23,-0.07,-0.2,-0.02,-0.07,0.06
667,-9.186375,76.0,5.6826305,prod2,14.87,5.5,4.98,0.34,-1.16,0.32,-0.82,-0.51,0.23,0.38,-0.26,-1.36,0.68,0.53,-0.24,-0.09,-0.04,0.63,0.23,1.18,0.17,0.5,-0.15,-0.17,0.29,0.23,0.35,0.42,-0.56,-0.02,0.06,0.19,-0.26,0.42,0.32,0.26,0.22,-0.13,0.25,-0.26,-0.23,-0.08,-0.01,-0.02,0.13,-0.09
668,-9.59319,76.0,6.350381,prod2,15.94,6.42,4.92,0.3,-1.12,0.55,-1.02,-0.64,0.05,0.48,0.27,0.14,0.25,0.04,-0.39,0.62,0.18,0.5,0.09,0.7,-0.42,0.22,0.25,0.14,-0.36,-0.66,0.68,0.21,-0.22,0.06,0.79,-0.34,0.16,0.39,0.37,-0.24,-0.12,-0.12,0.06,-0.22,-0.08,-0.2,-0.26,-0.15,-0.31,0.08
669,-9.613624,76.0,5.847831,prod2,15.46,6.9,6.77,0.25,-1.12,0.91,-0.26,-0.09,0.91,-0.21,0.75,-0.43,0.15,-0.05,-1.28,0.44,-0.64,1.03,0.68,1.1,0.44,0.61,-0.24,0.35,0.67,0.01,0.33,-0.17,-0.36,-0.69,0.37,-0.16,0.3,-0.01,0.01,-0.27,0.28,0.2,0.1,0.04,0.06,0.2,0.07,0.01,0.04,-0.05
670,-9.587359,76.0,5.4096484,prod2,15.0,5.83,4.09,0.11,-1.0,0.92,-0.7,-0.6,0.18,0.88,0.54,-0.59,0.6,-0.28,-0.31,-0.71,-0.35,0.5,-0.07,0.9,0.07,0.07,-0.05,-0.52,0.4,-0.17,-0.21,0.17,-0.19,0.18,0.03,0.34,-0.15,0.34,0.14,0.2,-0.11,0.3,0.05,0.11,-0.17,-0.06,0.02,-0.09,0.08,0.13
671,-9.3905945,76.0,5.766632,prod2,15.16,5.82,4.47,0.17,-1.15,0.71,-0.88,-0.69,0.08,0.39,0.54,-0.53,0.66,-0.4,-0.26,-0.09,-0.12,0.85,0.24,0.72,-0.16,-0.08,0.04,-0.08,0.23,0.08,0.2,-0.02,-0.39,0.08,0.57,0.03,0.22,0.28,0.26,0.51,0.36,0.03,-0.03,-0.44,-0.19,-0.03,-0.04,-0.06,-0.05,-0.07
672,-10.142413,76.0,6.0947833,prod2,16.24,7.28,4.28,0.12,-1.19,0.07,-0.31,-0.47,-0.3,0.81,1.05,-0.11,0.3,0.25,-0.32,0.21,-0.07,0.42,0.3,0.62,-0.08,-0.09,-0.1,-0.65,0.27,0.06,0.19,-0.13,0.16,-0.26,0.62,0.22,-0.28,0.0,0.02,0.21,0.01,-0.06,-0.38,-0.04,-0.14,-0.05,-0.01,0.02,-0.01,0.05
673,-8.977923,76.0,7.532902,prod2,16.51,7.43,4.9,0.12,-1.28,0.14,-1.06,-0.47,-0.86,0.45,0.35,-0.37,0.04,-0.87,-0.18,-0.14,-0.22,0.53,0.17,0.78,-0.09,0.15,-0.22,-0.07,0.24,-0.52,-0.36,-0.55,-0.03,0.09,0.64,-0.22,-0.03,0.1,-0.19,0.0,0.29,0.08,-0.04,0.13,-0.12,0.05,0.0,0.08,0.04,-0.07
674,-9.380638,76.0,6.8656883,prod2,16.25,6.71,4.13,0.26,-1.14,0.5,-0.31,-1.11,-0.07,0.64,0.92,-0.22,0.64,-0.06,-0.15,-0.15,0.52,0.49,0.08,0.4,-0.02,0.07,0.13,-0.14,0.24,-0.1,0.0,0.18,-0.34,0.44,1.05,0.14,0.23,0.21,-0.07,-0.1,0.01,0.0,0.1,0.13,0.16,0.06,-0.21,0.01,0.26,0.04
675,-9.153088,76.0,6.59042,prod2,15.74,6.35,4.21,0.18,-1.13,0.48,-0.77,-0.76,0.2,0.52,0.29,-0.79,0.89,0.01,0.08,0.07,-0.25,0.69,0.38,0.78,-0.18,0.19,-0.2,-0.31,0.57,-0.57,-0.56,-0.27,-0.54,0.18,0.41,0.29,-0.24,0.13,0.08,0.12,0.05,-0.03,0.06,-0.33,-0.01,0.18,-0.07,0.09,0.04,0.03
676,-9.133484,76.0,9.923619,prod2,19.06,5.8,4.02,0.23,-1.16,0.73,-0.76,-0.47,-0.0,1.07,0.57,-0.36,0.73,-0.08,-0.41,0.01,0.71,0.52,0.57,0.24,0.55,0.08,-0.37,-0.3,0.38,0.0,-0.16,0.07,-0.02,0.02,0.34,0.21,-0.03,0.42,0.05,0.08,-0.22,0.2,-0.24,-0.07,-0.24,-0.15,0.0,0.07,-0.16,0.05
677,-8.950288,76.0,8.309381,prod2,17.26,5.99,4.31,0.34,-1.17,0.76,-0.64,-0.55,0.1,0.8,0.36,-0.7,0.56,-0.05,-0.86,-0.13,0.82,0.54,0.36,0.27,0.15,0.34,0.11,-0.5,0.27,-0.21,0.13,-0.18,0.28,0.17,0.01,0.07,0.01,0.31,0.24,0.21,0.12,0.17,0.21,0.02,-0.01,0.19,0.12,-0.01,-0.01,-0.01
678,-9.357288,76.0,5.7712955,prod2,15.13,6.29,4.26,0.17,-1.14,0.48,-0.75,-0.2,-0.57,0.89,0.42,-0.34,-0.05,-0.65,-0.58,-0.1,0.65,0.54,0.07,0.39,0.17,0.41,0.03,-0.52,0.33,-0.54,-0.28,0.18,0.23,0.54,0.33,-0.2,-0.05,-0.3,-0.11,0.23,0.06,0.17,0.22,-0.16,-0.17,0.1,-0.33,0.07,-0.12,-0.06
679,-8.8346615,76.0,7.4876685,prod2,16.32,6.96,3.74,0.2,-1.14,0.63,-0.83,-0.95,-0.02,0.36,0.79,-0.44,0.43,-0.52,-0.04,-0.27,0.22,0.8,0.32,-0.08,0.22,0.19,-0.56,-0.84,0.51,-0.38,-0.21,0.17,0.4,-0.87,-0.28,0.22,-0.55,-0.24,0.06,0.2,0.06,-0.08,0.16,0.15,0.11,0.2,0.08,-0.1,0.05,-0.01
680,-8.432981,76.0,6.760215,prod2,15.19,6.8,4.48,0.21,-0.86,0.5,-0.53,-0.56,0.13,0.95,0.41,-0.4,0.02,-0.25,-0.13,0.1,-0.02,0.66,0.38,0.4,0.16,0.3,-0.11,-0.66,0.76,-0.47,-0.26,0.26,0.15,-0.13,0.28,0.07,-0.33,-0.45,0.1,0.23,0.23,0.06,0.16,-0.26,-0.12,0.2,-0.08,-0.02,-0.03,0.2
681,-9.330752,76.0,8.504267,prod2,17.84,6.34,4.57,0.21,-0.95,0.42,-0.31,-0.89,-0.15,0.17,1.09,-0.62,0.36,-0.17,-0.52,0.36,-0.29,0.67,0.72,0.36,0.37,0.28,0.28,-0.42,0.51,-0.41,0.22,-0.01,-0.01,-0.01,-0.08,0.05,0.17,0.05,0.12,0.21,0.01,-0.01,0.19,-0.06,0.15,-0.04,-0.07,0.01,0.05,0.08
682,-9.511416,76.0,4.9248476,prod2,14.44,5.62,4.52,0.3,-1.17,0.73,-0.44,-0.89,0.19,0.5,0.73,-0.57,0.52,-0.37,-0.13,-0.45,-0.16,0.57,0.59,0.84,0.37,-0.04,-0.33,-0.39,0.89,-0.15,-0.07,0.25,-0.07,-0.04,0.11,0.13,-0.31,-0.09,-0.11,0.38,0.04,-0.03,-0.05,-0.13,-0.3,-0.12,-0.09,0.02,-0.03,0.07
683,-9.771825,76.0,7.2432494,prod2,17.02,6.74,4.3,0.19,-1.18,0.78,-0.54,-0.81,-0.4,0.57,1.08,-0.22,0.2,-0.14,-0.21,-0.14,0.16,0.69,0.07,0.54,0.26,0.03,0.22,-0.56,0.81,0.01,-0.37,-0.24,-0.29,0.57,0.48,0.01,0.19,-0.1,-0.15,-0.06,0.15,-0.07,-0.03,-0.29,0.12,-0.21,-0.02,0.04,0.07,0.01
